# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.6.4

perks::resistancepotion, itemtype, 8603616C6C0F00057479706573800941727261794C697374810676616C7565733080064F626A6563748001800B4E65774974656D44617461880B626C6F636B56616C75657300076973416C6961730F0005706C61696E0F00046D6574618022436F6E66696775726174696F6E53657269616C697A61626C655F4974656D4D657461810576616C756520821F76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A2020646973706C61792D6E616D653A20277B226578747261223A5B7B22626F6C64223A747275652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A226461726B5F677265656E222C2274657874223A22EB8F850A20202020227D2C7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22636F6C6F72223A22626C7565222C2274657874223A22EB82B4EC84B1227D2C7B226974616C6963223A66616C73652C2274657874223A22227D5D2C2274657874223A22227D270A20206C6F72653A0A20202D20277B226578747261223A5B7B2274657874223A22EC9584EBACB4ED8ABC20EB8F8520EB82B4EC84B1EC9D8420EAB080ECA780EAB28C20EB909C20EC9DB4EC95BCEAB8B0227D5D2C2274657874223A22227D270A20204974656D466C6167733A0A20202D20484944455F454E4348414E54530A20202D20484944455F415454524942555445530A20202D20484944455F554E425245414B41424C450A20202D20484944455F44455354524F59530A20202D20484944455F504C414345445F4F4E0A20202D20484944455F504F54494F4E5F454646454354530A20202D20484944455F4459450A096974656D466C61677303000000020A6973416E797468696E670F000269640300000388086974656D466F726D0F0006616D6F756E740300000001046974656D000A676C6F62616C4D65746180FF0000000981FF0000000A20821F76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A2020646973706C61792D6E616D653A20277B226578747261223A5B7B22626F6C64223A747275652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A226461726B5F677265656E222C2274657874223A22EB8F850A20202020227D2C7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22636F6C6F72223A22626C7565222C2274657874223A22EB82B4EC84B1227D2C7B226974616C6963223A66616C73652C2274657874223A22227D5D2C2274657874223A22227D270A20206C6F72653A0A20202D20277B226578747261223A5B7B2274657874223A22EC9584EBACB4ED8ABC20EB8F8520EB82B4EC84B1EC9D8420EAB080ECA780EAB28C20EB909C20EC9DB4EC95BCEAB8B0227D5D2C2274657874223A22227D270A20204974656D466C6167733A0A20202D20484944455F454E4348414E54530A20202D20484944455F415454524942555445530A20202D20484944455F554E425245414B41424C450A20202D20484944455F44455354524F59530A20202D20484944455F504C414345445F4F4E0A20202D20484944455F504F54494F4E5F454646454354530A20202D20484944455F4459450A05626C6F636B00
perks::rotteneater, itemtype, 8603616C6C0F00057479706573800941727261794C697374810676616C7565733080064F626A6563748001800B4E65774974656D44617461880B626C6F636B56616C75657300076973416C6961730F0005706C61696E0F00046D6574618022436F6E66696775726174696F6E53657269616C697A61626C655F4974656D4D657461810576616C75652081BD76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A2020646973706C61792D6E616D653A20277B226578747261223A5B7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A22726564222C2274657874223A22EAB4B4EC8B9DEAB080227D2C7B226974616C6963223A66616C73652C2274657874223A22227D5D2C2274657874223A22227D270A20206C6F72653A0A20202D20277B226578747261223A5B7B2274657874223A222DEBB680EAB08020EC84A4EBAA852D227D5D2C2274657874223A22227D270A20204974656D466C6167733A0A20202D20484944455F454E4348414E54530A20202D20484944455F415454524942555445530A20202D20484944455F554E425245414B41424C450A20202D20484944455F44455354524F59530A20202D20484944455F504C414345445F4F4E0A20202D20484944455F504F54494F4E5F454646454354530A20202D20484944455F4459450A096974656D466C61677303000000020A6973416E797468696E670F000269640300000380086974656D466F726D0F0006616D6F756E740300000001046974656D000A676C6F62616C4D65746180FF0000000981FF0000000A2081BD76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A2020646973706C61792D6E616D653A20277B226578747261223A5B7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A22726564222C2274657874223A22EAB4B4EC8B9DEAB080227D2C7B226974616C6963223A66616C73652C2274657874223A22227D5D2C2274657874223A22227D270A20206C6F72653A0A20202D20277B226578747261223A5B7B2274657874223A222DEBB680EAB08020EC84A4EBAA852D227D5D2C2274657874223A22227D270A20204974656D466C6167733A0A20202D20484944455F454E4348414E54530A20202D20484944455F415454524942555445530A20202D20484944455F554E425245414B41424C450A20202D20484944455F44455354524F59530A20202D20484944455F504C414345445F4F4E0A20202D20484944455F504F54494F4E5F454646454354530A20202D20484944455F4459450A05626C6F636B00
perks::shield, itemtype, 8603616C6C0F00057479706573800941727261794C697374810676616C7565733080064F626A6563748001800B4E65774974656D44617461880B626C6F636B56616C75657300076973416C6961730F0005706C61696E0F00046D6574618022436F6E66696775726174696F6E53657269616C697A61626C655F4974656D4D657461810576616C75652081CE76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A2020646973706C61792D6E616D653A20277B226578747261223A5B7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A22676F6C64222C2274657874223A22EC9EACEC839D0A20202020EC89B4EB939C28EC9E84EC8B9C29227D2C7B226974616C6963223A66616C73652C2274657874223A22227D5D2C2274657874223A22227D270A20206C6F72653A0A20202D20277B226578747261223A5B7B2274657874223A222DEBB680EAB08020EC84A4EBAA852D227D5D2C2274657874223A22227D270A20204974656D466C6167733A0A20202D20484944455F454E4348414E54530A20202D20484944455F415454524942555445530A20202D20484944455F554E425245414B41424C450A20202D20484944455F44455354524F59530A20202D20484944455F504C414345445F4F4E0A20202D20484944455F504F54494F4E5F454646454354530A20202D20484944455F4459450A096974656D466C61677303000000020A6973416E797468696E670F000269640300000322086974656D466F726D0F0006616D6F756E740300000001046974656D000A676C6F62616C4D65746180FF0000000981FF0000000A2081CE76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A2020646973706C61792D6E616D653A20277B226578747261223A5B7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A22676F6C64222C2274657874223A22EC9EACEC839D0A20202020EC89B4EB939C28EC9E84EC8B9C29227D2C7B226974616C6963223A66616C73652C2274657874223A22227D5D2C2274657874223A22227D270A20206C6F72653A0A20202D20277B226578747261223A5B7B2274657874223A222DEBB680EAB08020EC84A4EBAA852D227D5D2C2274657874223A22227D270A20204974656D466C6167733A0A20202D20484944455F454E4348414E54530A20202D20484944455F415454524942555445530A20202D20484944455F554E425245414B41424C450A20202D20484944455F44455354524F59530A20202D20484944455F504C414345445F4F4E0A20202D20484944455F504F54494F4E5F454646454354530A20202D20484944455F4459450A05626C6F636B00
perks::strengthfullhp, itemtype, 8603616C6C0F00057479706573800941727261794C697374810676616C7565733080064F626A6563748001800B4E65774974656D44617461880B626C6F636B56616C75657300076973416C6961730F0005706C61696E0F00046D6574618022436F6E66696775726174696F6E53657269616C697A61626C655F4974656D4D657461810576616C756520834D76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A2020646973706C61792D6E616D653A20277B226578747261223A5B7B22626F6C64223A747275652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A226461726B5F726564222C2274657874223A22EC9CA1EC8B9D0A20202020EC9AA9EC82AC20227D2C7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22636F6C6F72223A22677265656E222C2274657874223A225B315D227D2C7B226974616C6963223A66616C73652C2274657874223A22227D5D2C2274657874223A22227D270A20206C6F72653A0A20202D20277B226578747261223A5B7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A226461726B5F67726179222C2274657874223A22ECB59CEB8C800A20202020ECB2B4EBA0A5EC9DBC20EB958C2C20227D2C7B226974616C6963223A66616C73652C22636F6C6F72223A226461726B5F726564222C2274657874223A22ED9E98227D2C7B226974616C6963223A66616C73652C22636F6C6F72223A226461726B5F67726179222C2274657874223A22EC9D840A20202020EC96BBEC8AB5EB8B88EB8BA42E227D5D2C2274657874223A22227D270A20202D20277B2274657874223A22227D270A20202D20277B226578747261223A5B7B2274657874223A22EC9DB420EC9AA9EC82ACEB8A9420EC9CA1EC8B9DEBA78C20ED95A9EB8B88EB8BA42E227D5D2C2274657874223A22227D270A20204974656D466C6167733A0A20202D20484944455F454E4348414E54530A20202D20484944455F415454524942555445530A20202D20484944455F554E425245414B41424C450A20202D20484944455F44455354524F59530A20202D20484944455F504C414345445F4F4E0A20202D20484944455F504F54494F4E5F454646454354530A20202D20484944455F4459450A096974656D466C61677303000000020A6973416E797468696E670F00026964030000037D086974656D466F726D0F0006616D6F756E740300000001046974656D000A676C6F62616C4D65746180FF0000000981FF0000000A20834D76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A2020646973706C61792D6E616D653A20277B226578747261223A5B7B22626F6C64223A747275652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A226461726B5F726564222C2274657874223A22EC9CA1EC8B9D0A20202020EC9AA9EC82AC20227D2C7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22636F6C6F72223A22677265656E222C2274657874223A225B315D227D2C7B226974616C6963223A66616C73652C2274657874223A22227D5D2C2274657874223A22227D270A20206C6F72653A0A20202D20277B226578747261223A5B7B22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22636F6C6F72223A226461726B5F67726179222C2274657874223A22ECB59CEB8C800A20202020ECB2B4EBA0A5EC9DBC20EB958C2C20227D2C7B226974616C6963223A66616C73652C22636F6C6F72223A226461726B5F726564222C2274657874223A22ED9E98227D2C7B226974616C6963223A66616C73652C22636F6C6F72223A226461726B5F67726179222C2274657874223A22EC9D840A20202020EC96BBEC8AB5EB8B88EB8BA42E227D5D2C2274657874223A22227D270A20202D20277B2274657874223A22227D270A20202D20277B226578747261223A5B7B2274657874223A22EC9DB420EC9AA9EC82ACEB8A9420EC9CA1EC8B9DEBA78C20ED95A9EB8B88EB8BA42E227D5D2C2274657874223A22227D270A20204974656D466C6167733A0A20202D20484944455F454E4348414E54530A20202D20484944455F415454524942555445530A20202D20484944455F554E425245414B41424C450A20202D20484944455F44455354524F59530A20202D20484944455F504C414345445F4F4E0A20202D20484944455F504F54494F4E5F454646454354530A20202D20484944455F4459450A05626C6F636B00
perks.tormes::shield, boolean, 01
prefix::<none>, string, 8011C2A7365B3C6E6F6E653EC2A7365DC2A766
prefix::tormes, string, 800FC2A7335B74657374C2A7335DC2A766
ranger, string, 800FC2A736C2A76C52616E676572C2A772
ridinggolemloc, location, 8605776F726C6480FF0000000181046E616D65208005776F726C6401780940438374D45AE558017909404F800000000000017A09403FD9B2C135E7E505706974636808000000000379617708435D8BD6
spa, location, 8605776F726C6480FF0000000181046E616D65208005776F726C6401780940588000000000000179094059000000000000017A0940578000000000000570697463680800000000037961770800000000
spawn, location, 8605776F726C6480FF0000000181046E616D65208005776F726C6401780940598000000000000179094057800000000000017A09405A8000000000000570697463680800000000037961770843870000
spawnpoint, location, 8605776F726C6480FF0000000181046E616D65208005776F726C6401780940510000000000000179094059000000000000017A09C055F6679ECD9C220570697463680800000000037961770800000000
spawnpointa, location, 8605776F726C6480FF0000000181046E616D65208005776F726C6401780940588000000000000179094059000000000000017A0940578000000000000570697463680800000000037961770800000000
spawnpointb, location, 8605776F726C6480FF0000000181046E616D65208005776F726C6401780940080000000000000179094059000000000000017A09401C0000000000000570697463680800000000037961770800000000
spb, location, 8605776F726C6480FF0000000181046E616D65208005776F726C6401780940080000000000000179094059000000000000017A09401C0000000000000570697463680800000000037961770800000000
square, location, 8605776F726C6480FF0000000181046E616D65208005776F726C640178094033000000000000017909404F800000000000017A09403C0000000000000570697463680800000000037961770800000000
stopwave, boolean, 01
target, block, 8405776F726C6480FF0000000181046E616D65208005776F726C64017803000000770179030000005D017A0300000074
testl, location, 8605776F726C6480FF0000000181046E616D65208005776F726C64017809C08F540000000000017909404C400000000000017A09C08A6400000000000570697463680800000000037961770800000000
this.number, long, 0000000000000003
warrior, string, 8010C2A738C2A76C57617272696F72C2A772
wavecount, long, 0000000000000005
waves::1, entitytype, 8206616D6F756E74030000000A0464617461800A656E74697479646174618506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000407554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E03000000570D696E666F2E636F64654E616D652080067A6F6D626965
waves::2, long, 0000000000000003
waves::3, entitytype, 8206616D6F756E74030000000A0464617461800A656E74697479646174618506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000407554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E030000002E0D696E666F2E636F64654E616D65208008736B656C65746F6E
waves::4, entitytype, 8206616D6F756E7403000000050464617461800A656E74697479646174618506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000407554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E030000001B0D696E666F2E636F64654E616D65208006737069646572
wavetime, long, 000000000000003C
wholewaves::1, entitytype, 8206616D6F756E74030000000A0464617461800A656E74697479646174618506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000407554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E03000000570D696E666F2E636F64654E616D652080067A6F6D626965
wingman, string, 8011C2A762C2A76C57696E67204D616EC2A772
wizard, string, 800FC2A739C2A76C57697A617264C2A772
zom, entitydata, 8506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000207554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E03000000570D696E666F2E636F64654E616D652080067A6F6D626965
zom::1, entitydata, 8506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000207554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E03000000570D696E666F2E636F64654E616D652080067A6F6D626965
zom::2, entitydata, 8506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000207554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E030000002E0D696E666F2E636F64654E616D65208008736B656C65746F6E
zombie, entitydata, 8506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000207554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E03000000570D696E666F2E636F64654E616D652080067A6F6D626965
"{waves::*} +", entitytype, 8206616D6F756E7403000000050464617461800A656E74697479646174618506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000407554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E030000002E0D696E666F2E636F64654E616D65208008736B656C65746F6E
"{waves::2} +", entitytype, 8206616D6F756E7403000000050464617461800A656E74697479646174618506706C7572616C40084B6C65656E65616E0546414C5345046261627940FF0000000407554E4B4E4F574E08636F64654E616D6520800673696D706C650E6D6174636865645061747465726E030000002E0D696E666F2E636F64654E616D65208008736B656C65746F6E

